SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1628391,0022301042,"MAR 25, 2024",PHI @ SAC,L,14,4,6,0.667,2,2,1.0,0,0,0.0,1,1,2,2,0,2,0,1,10,4,1
22023,1628391,0022301028,"MAR 24, 2024",PHI @ LAC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
