SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1630564,0022301197,"APR 14, 2024",SAS vs. DET,W,23,5,9,0.556,0,2,0.0,0,0,0.0,2,3,5,4,0,1,0,0,10,15,1
22023,1630564,0022301163,"APR 10, 2024",SAS @ OKC,L,13,5,8,0.625,3,5,0.6,0,0,0.0,0,0,0,2,1,0,0,0,13,3,1
22023,1630564,0022301151,"APR 09, 2024",SAS @ MEM,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-4,1
