SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1630284,0022300778,"FEB 14, 2024",ORL vs. NYK,W,3,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,4,0,1
22023,1630284,0022300585,"JAN 19, 2024",ORL vs. PHI,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,0,1
