SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1629117,0022300972,"MAR 16, 2024",MEM vs. OKC,L,14,1,4,0.25,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,2,2,-12,1
22023,1629117,0022300950,"MAR 13, 2024",MEM vs. CHA,L,16,0,4,0.0,0,1,0.0,0,0,0.0,2,4,6,1,0,1,3,3,0,-10,1
22023,1629117,0022300940,"MAR 12, 2024",MEM vs. WAS,W,17,3,6,0.5,1,2,0.5,0,0,0.0,2,4,6,0,0,1,2,2,7,5,1
22023,1629117,0022300931,"MAR 10, 2024",MEM @ OKC,L,21,3,5,0.6,0,2,0.0,0,3,0.0,0,5,5,0,1,0,2,1,6,-5,1
22023,1629117,0022300913,"MAR 08, 2024",MEM vs. ATL,L,13,1,3,0.333,0,0,0.0,0,2,0.0,2,2,4,2,1,0,1,2,2,6,1
